shipment_issue,carrier,shipping_method,distance,package_type,location,customer_tier,weather_conditions,holiday_period,pop_density
1,Carrier_A,Standard,1727.5041276127738,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1916.383049305408,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1147.8170026618834,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1125.6924410145846,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,1142.6543253366192,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,167.60496890763474,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1335.1695226864392,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,177.81592357996604,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,552.0111911133561,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,638.4805655060981,Medium,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_B,Standard,1804.204011814761,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,492.328906837211,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_B,Standard,1095.6942145080066,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,104.55640754443299,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1859.5701254010946,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,665.6324763602734,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,56.33778812720574,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,316.98901224026,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,53.1608251838157,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1688.9929507547738,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1436.7703918598563,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,784.5039467592583,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,320.3683982444083,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,29.010025467768454,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1130.091414894699,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1121.5824432181225,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,364.5251291797971,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,425.3517992812639,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1971.9686327956758,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1369.3238626732943,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1108.0315917612586,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,34.618653905194584,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,612.6160808372814,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_B,Expedited,1499.1175539889325,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,61.255219563750174,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,967.3887636037992,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,890.2145241611265,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1821.4403963052223,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,651.9856432016567,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1039.6563673250146,Large,Urban,Premium,Snow,Holiday_Period_No,High
1,Carrier_A,Standard,272.555594670956,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1965.8072697555208,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Expedited,1921.680921372279,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,762.2954301600737,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,1469.3855325398717,Medium,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_C,Expedited,1889.5391717490493,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,676.1787152343184,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1914.742275512334,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1289.6954543778218,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,470.81928177506495,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_B,Expedited,766.1092303535435,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,169.8533253201191,Medium,Urban,Basic,Rain,Holiday_Period_Yes,High
0,Carrier_B,Standard,1992.247136301156,Medium,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,347.3135024224671,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,607.2486069047352,Large,Urban,Premium,Clear,Holiday_Period_No,High
1,Carrier_A,Expedited,113.2221571142134,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
1,Carrier_B,Standard,73.01456979564615,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Expedited,90.81288570275257,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,1479.221916498508,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,1856.1118555061519,Medium,Rural,Premium,Snow,Holiday_Period_No,Low
0,Carrier_B,Expedited,206.6965584204995,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
1,Carrier_A,Expedited,1952.0021363909448,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,124.04210913163399,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_B,Standard,932.6077250771137,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Expedited,1353.7822491140582,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,1244.2214814106026,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1265.2492891526508,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_B,Standard,329.437756255978,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,331.83452602604234,Medium,Suburban,Premium,Rain,Holiday_Period_No,Medium
0,Carrier_B,Standard,1162.9228805503299,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,370.5801471522372,Medium,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Expedited,,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1234.700876901397,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Expedited,213.67855034816407,Large,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,292.16417244380966,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,592.8777727119497,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,897.3826939534003,Medium,Rural,Premium,Snow,Holiday_Period_No,Low
0,Carrier_C,Expedited,651.6797867089582,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Expedited,1029.5773187653822,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,816.3636443011737,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Expedited,392.0958611160755,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1810.1945567374726,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_B,Standard,1231.16190087612,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1318.6689618650246,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,959.6975660896387,Medium,Rural,Premium,Snow,Holiday_Period_No,Low
0,Carrier_A,Expedited,703.3805122591981,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,539.0788117422072,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,693.1638264742625,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1999.7822236164711,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Standard,118.57547804494408,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,432.71269962883474,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1782.7026936654559,Medium,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_B,Expedited,650.9180283597537,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,280.98007644727494,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_B,Expedited,773.7742247679641,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,312.9442718365932,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1915.5829613973467,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1240.1672949903789,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,194.34656081959733,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,284.3128692969936,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1710.9073391293502,Large,Urban,Basic,Rain,Holiday_Period_No,High
1,Carrier_A,Standard,436.29213278443524,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1221.6888819602868,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,917.8594010223851,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,151.46700700599197,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,423.9045787079134,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,995.7173404094899,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,559.9245747171394,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_B,Standard,1319.8156096305513,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,956.7773429149951,Large,Suburban,Premium,Rain,Holiday_Period_No,Medium
0,Carrier_C,Standard,1338.7687763240476,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_B,Standard,226.69808137118727,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,523.850671623739,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,233.36955501434304,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,565.0582519468884,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_C,Standard,396.7733542043629,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_B,Expedited,888.7390277860519,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1879.5305129536348,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,243.36205742974545,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Expedited,1590.9965870046515,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Expedited,804.2300967656214,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1603.5816367816917,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,1084.6166207975602,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,930.5442913681584,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,621.6475567788407,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1087.180490555121,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,130.72959935258575,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1074.6383475474781,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,456.4689521199035,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,1565.966489895752,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,854.8072664933133,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1952.7450301124986,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_B,Expedited,1132.0100510859743,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,346.7681594912525,Medium,Urban,Basic,Rain,Holiday_Period_Yes,High
0,Carrier_A,Expedited,810.5536695662528,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,467.7245566301775,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Expedited,303.42742520665956,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_B,Standard,1664.9184421871785,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_B,Standard,1120.612184032393,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,464.4862230864555,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,1827.2372796896457,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Expedited,726.5897612684371,Large,Suburban,Premium,Snow,Holiday_Period_No,Medium
0,Carrier_C,Standard,604.0261237799772,Medium,Rural,Basic,Snow,Holiday_Period_Yes,Low
0,Carrier_A,Standard,626.9178394941425,Medium,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Expedited,1519.5515032670596,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_B,Standard,1430.7166168887584,Large,Suburban,Premium,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,237.04025971881833,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1211.1900686158374,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,164.29118386517658,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,708.9881574492076,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1373.4746130603917,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1952.954608266299,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,102.88474808827762,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_C,Standard,611.1274350946902,Medium,Suburban,Premium,Snow,Holiday_Period_No,Medium
1,Carrier_B,Expedited,996.7472261365735,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_C,Standard,1359.4715380579512,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,689.8994737044899,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,112.0608898918783,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1261.4476370719474,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1239.9873930515682,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,41.5136619817887,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,391.93868390679074,Large,Urban,Premium,Snow,Holiday_Period_No,High
1,Carrier_B,Standard,752.8459840203213,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Expedited,1581.0997798866692,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_B,Standard,643.3653106183353,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
1,Carrier_A,Expedited,1163.011631634453,Large,Suburban,Premium,Clear,Holiday_Period_Yes,Medium
0,Carrier_C,Standard,300.83711790810383,Large,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,352.0566215114234,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1179.6595995066543,Medium,Urban,Basic,Snow,Holiday_Period_Yes,High
0,Carrier_B,Standard,1438.826162405105,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Expedited,1096.0108314795777,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1263.7964889697046,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,52.20617914061305,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1518.5528985123512,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1582.1722648127852,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1960.164939854675,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1461.8627180163357,Medium,Urban,Basic,Rain,Holiday_Period_Yes,High
0,Carrier_B,Standard,1490.4042955527439,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,87.21802278352625,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,174.32047606712078,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,284.4110167663605,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1196.938278872888,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1008.174049916371,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,241.90031297833139,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1369.8044893722526,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1167.204356174749,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,1220.157277656107,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,904.012932803055,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_B,Standard,688.7943008064586,Medium,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_B,Standard,24.01667150242688,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,702.3818562824811,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,963.2519025404116,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,569.2843279023635,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,588.9499692961938,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1485.5043429966813,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,531.1972426794343,Large,Rural,Basic,Rain,Holiday_Period_Yes,Low
0,Carrier_B,Expedited,106.20238381173354,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1163.6600158852432,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1915.6152757007344,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1506.9840207985785,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,956.7418905234856,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1109.2342264462893,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1205.74103526957,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1025.9951034237542,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,444.2522987105354,Medium,Suburban,Premium,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,1155.0402161795246,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1942.5647101248328,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1714.4818885385657,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1087.2195994676867,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_B,Standard,1035.7442267476415,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1763.674207525237,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1700.4621065145627,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,677.2582138159794,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,451.8458614754515,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1670.9032324181908,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_B,Standard,205.80379015408025,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1234.8070550841849,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1035.5885184122458,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,652.9878898824854,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,1702.7786708132253,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1631.421222589487,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,52.93181504857033,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_C,Standard,1930.7817835547105,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_B,Standard,627.3975029194495,Medium,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,94.03592505925452,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,1819.8790029140775,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Expedited,1714.879907625334,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,853.2719635222289,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_C,Expedited,165.8890802820702,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,638.2505589959283,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,448.7439077113367,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1097.8699219721652,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1667.503874364205,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,364.23693384649107,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,754.2711748091624,Large,Suburban,Premium,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,1495.7700819509148,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,180.71609099719723,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1926.0839297236785,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
1,Carrier_A,Standard,936.6796712671401,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,810.1636078303512,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1378.1211925280488,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1278.575762838223,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1062.919829882797,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,1197.6286530855743,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,200.85967130830235,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1850.3856202894735,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1730.485974357152,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,654.4282233719438,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,513.8274692904279,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,327.99922154016105,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1171.9534475645733,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,1484.8045160675806,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1150.7020639630362,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1838.0043108908053,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1498.8658480263964,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,292.1871763511223,Medium,Rural,Basic,Rain,Holiday_Period_Yes,Low
0,Carrier_C,Standard,231.82368053313374,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,512.9760271977979,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_C,Expedited,646.9985359952309,Medium,Rural,Premium,Snow,Holiday_Period_Yes,Low
0,Carrier_B,Standard,640.045792054136,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,1020.6480036246281,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,980.4609701698488,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1617.3353899271597,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1372.2340836051208,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1140.5472202003225,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1211.6993156229898,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1103.5695898065565,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,472.53584751713964,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1197.4705162391629,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,374.9205376304509,Large,Rural,Basic,Rain,Holiday_Period_No,Low
